"","Reaction","Stimulus","Readout","drugScore","Boolean network activity","Group network activity"
"1","AKT1=GSK3A","ANTICD3","GSK3A","0","0","0"
"2","AKT1=GSK3A","BDNF","GSK3A","0","0","0"
"3","AKT1=GSK3A","NACL","GSK3A","0","0","0"
"4","AKT1=GSK3A","IL1A","GSK3A","0","0","0"
"5","AKT1=GSK3A","INS","GSK3A","0","0","0"
"6","AKT1=GSK3A","LPS","GSK3A","0","0","0"
"7","AKT1=GSK3A","EGCG","GSK3A","0","0","0"
"8","AKT1=GSK3A","POLYIC","GSK3A","0","0","0"
"9","AKT1=GSK3A","CONA","GSK3A","0","0","0"
"10","AKT1=GSK3A","TNFA","GSK3A","0","0","0"
"11","!CBL=ZAP70","EGCG","HSPB1","-1","1","1"
"12","!CBL=ZAP70","EGCG","AKT1","-1","1","1"
"13","!CBL=ZAP70","EGCG","MK12","-1","1","1"
"14","!CBL=ZAP70","EGCG","GSK3A","-1","1","1"
"15","!CBL=ZAP70","EGCG","MP2K1","-1","1","1"
"16","!CBL=ZAP70","EGCG","MKO3","-1","1","1"
"17","!CBL=ZAP70","EGCG","STAT5","-1","1","1"
"18","IL6=GP130","IL6","STAT1","-1","0","0"
"19","IL6=GP130","IL6","STAT6","-1","0","0"
"20","JAK1=STAT1","REBIF","STAT1","-1","0","0"
"21","JAK1=STAT1","IFNG","STAT1","-1","0","0"
"22","JAK1=STAT1","IL6","STAT1","-1","0","0"
"23","MAP2K4=MK12","ANTICD3","HSPB1","-1","0","0"
"24","MAP2K4=MK12","ANTICD3","AKT1","-1","0","0"
"25","MAP2K4=MK12","ANTICD3","MK12","-1","0","0"
"26","MAP2K4=MK12","ANTICD3","GSK3A","-1","0","0"
"27","MAP2K4=MK12","ANTICD3","MP2K1","-1","0","0"
"28","MAP2K4=MK12","ANTICD3","MKO3","-1","0","0"
"29","MAP2K4=MK12","ANTICD3","STAT5","-1","0","0"
"30","MAP2K4=MK12","BDNF","HSPB1","-1","0","0"
"31","MAP2K4=MK12","BDNF","AKT1","-1","0","0"
"32","MAP2K4=MK12","BDNF","MK12","-1","0","0"
"33","MAP2K4=MK12","BDNF","GSK3A","-1","0","0"
"34","MAP2K4=MK12","BDNF","MP2K1","-1","0","0"
"35","MAP2K4=MK12","BDNF","MKO3","-1","0","0"
"36","MAP2K4=MK12","BDNF","STAT5","-1","0","0"
"37","MAP2K4=MK12","NACL","HSPB1","-1","0","0"
"38","MAP2K4=MK12","NACL","AKT1","-1","0","0"
"39","MAP2K4=MK12","NACL","MK12","-1","0","0"
"40","MAP2K4=MK12","NACL","GSK3A","-1","0","0"
"41","MAP2K4=MK12","NACL","MP2K1","-1","0","0"
"42","MAP2K4=MK12","NACL","MKO3","-1","0","0"
"43","MAP2K4=MK12","NACL","STAT5","-1","0","0"
"44","MAP2K4=MK12","IL1A","HSPB1","-1","0","0"
"45","MAP2K4=MK12","IL1A","AKT1","-1","0","0"
"46","MAP2K4=MK12","IL1A","MK12","-1","0","0"
"47","MAP2K4=MK12","IL1A","GSK3A","-1","0","0"
"48","MAP2K4=MK12","IL1A","MP2K1","-1","0","0"
"49","MAP2K4=MK12","IL1A","MKO3","-1","0","0"
"50","MAP2K4=MK12","IL1A","STAT5","-1","0","0"
"51","MAP2K4=MK12","INS","HSPB1","-1","0","0"
"52","MAP2K4=MK12","INS","AKT1","-1","0","0"
"53","MAP2K4=MK12","INS","MK12","-1","0","0"
"54","MAP2K4=MK12","INS","GSK3A","-1","0","0"
"55","MAP2K4=MK12","INS","MP2K1","-1","0","0"
"56","MAP2K4=MK12","INS","MKO3","-1","0","0"
"57","MAP2K4=MK12","INS","STAT5","-1","0","0"
"58","MAP2K4=MK12","LPS","HSPB1","-1","0","0"
"59","MAP2K4=MK12","LPS","AKT1","-1","0","0"
"60","MAP2K4=MK12","LPS","MK12","-1","0","0"
"61","MAP2K4=MK12","LPS","GSK3A","-1","0","0"
"62","MAP2K4=MK12","LPS","MP2K1","-1","0","0"
"63","MAP2K4=MK12","LPS","MKO3","-1","0","0"
"64","MAP2K4=MK12","LPS","STAT5","-1","0","0"
"65","MAP2K4=MK12","EGCG","HSPB1","-1","0","0"
"66","MAP2K4=MK12","EGCG","AKT1","-1","0","0"
"67","MAP2K4=MK12","EGCG","MK12","-1","0","0"
"68","MAP2K4=MK12","EGCG","GSK3A","-1","0","0"
"69","MAP2K4=MK12","EGCG","MP2K1","-1","0","0"
"70","MAP2K4=MK12","EGCG","MKO3","-1","0","0"
"71","MAP2K4=MK12","EGCG","STAT5","-1","0","0"
"72","MAP2K4=MK12","POLYIC","HSPB1","-1","0","0"
"73","MAP2K4=MK12","POLYIC","AKT1","-1","0","0"
"74","MAP2K4=MK12","POLYIC","MK12","-1","0","0"
"75","MAP2K4=MK12","POLYIC","GSK3A","-1","0","0"
"76","MAP2K4=MK12","POLYIC","MP2K1","-1","0","0"
"77","MAP2K4=MK12","POLYIC","MKO3","-1","0","0"
"78","MAP2K4=MK12","POLYIC","STAT5","-1","0","0"
"79","MAP2K4=MK12","CONA","HSPB1","-1","0","0"
"80","MAP2K4=MK12","CONA","AKT1","-1","0","0"
"81","MAP2K4=MK12","CONA","MK12","-1","0","0"
"82","MAP2K4=MK12","CONA","GSK3A","-1","0","0"
"83","MAP2K4=MK12","CONA","MP2K1","-1","0","0"
"84","MAP2K4=MK12","CONA","MKO3","-1","0","0"
"85","MAP2K4=MK12","CONA","STAT5","-1","0","0"
"86","MAP2K4=MK12","TNFA","HSPB1","-1","0","0"
"87","MAP2K4=MK12","TNFA","AKT1","-1","0","0"
"88","MAP2K4=MK12","TNFA","MK12","-1","0","0"
"89","MAP2K4=MK12","TNFA","GSK3A","-1","0","0"
"90","MAP2K4=MK12","TNFA","MP2K1","-1","0","0"
"91","MAP2K4=MK12","TNFA","MKO3","-1","0","0"
"92","MAP2K4=MK12","TNFA","STAT5","-1","0","0"
"93","MAP3K1=MAP2K4","ANTICD3","HSPB1","0","0","0"
"94","MAP3K1=MAP2K4","ANTICD3","AKT1","0","0","0"
"95","MAP3K1=MAP2K4","ANTICD3","MK12","0","0","0"
"96","MAP3K1=MAP2K4","ANTICD3","GSK3A","0","0","0"
"97","MAP3K1=MAP2K4","ANTICD3","MP2K1","0","0","0"
"98","MAP3K1=MAP2K4","ANTICD3","MKO3","0","0","0"
"99","MAP3K1=MAP2K4","ANTICD3","STAT5","0","0","0"
"100","MAP3K1=MAP2K4","BDNF","HSPB1","0","0","0"
"101","MAP3K1=MAP2K4","BDNF","AKT1","0","0","0"
"102","MAP3K1=MAP2K4","BDNF","MK12","0","0","0"
"103","MAP3K1=MAP2K4","BDNF","GSK3A","0","0","0"
"104","MAP3K1=MAP2K4","BDNF","MP2K1","0","0","0"
"105","MAP3K1=MAP2K4","BDNF","MKO3","0","0","0"
"106","MAP3K1=MAP2K4","BDNF","STAT5","0","0","0"
"107","MAP3K1=MAP2K4","NACL","HSPB1","0","0","0"
"108","MAP3K1=MAP2K4","NACL","AKT1","0","0","0"
"109","MAP3K1=MAP2K4","NACL","MK12","0","0","0"
"110","MAP3K1=MAP2K4","NACL","GSK3A","0","0","0"
"111","MAP3K1=MAP2K4","NACL","MP2K1","0","0","0"
"112","MAP3K1=MAP2K4","NACL","MKO3","0","0","0"
"113","MAP3K1=MAP2K4","NACL","STAT5","0","0","0"
"114","MAP3K1=MAP2K4","IL1A","HSPB1","0","0","0"
"115","MAP3K1=MAP2K4","IL1A","AKT1","0","0","0"
"116","MAP3K1=MAP2K4","IL1A","MK12","0","0","0"
"117","MAP3K1=MAP2K4","IL1A","GSK3A","0","0","0"
"118","MAP3K1=MAP2K4","IL1A","MP2K1","0","0","0"
"119","MAP3K1=MAP2K4","IL1A","MKO3","0","0","0"
"120","MAP3K1=MAP2K4","IL1A","STAT5","0","0","0"
"121","MAP3K1=MAP2K4","INS","HSPB1","0","0","0"
"122","MAP3K1=MAP2K4","INS","AKT1","0","0","0"
"123","MAP3K1=MAP2K4","INS","MK12","0","0","0"
"124","MAP3K1=MAP2K4","INS","GSK3A","0","0","0"
"125","MAP3K1=MAP2K4","INS","MP2K1","0","0","0"
"126","MAP3K1=MAP2K4","INS","MKO3","0","0","0"
"127","MAP3K1=MAP2K4","INS","STAT5","0","0","0"
"128","MAP3K1=MAP2K4","LPS","HSPB1","0","0","0"
"129","MAP3K1=MAP2K4","LPS","AKT1","0","0","0"
"130","MAP3K1=MAP2K4","LPS","MK12","0","0","0"
"131","MAP3K1=MAP2K4","LPS","GSK3A","0","0","0"
"132","MAP3K1=MAP2K4","LPS","MP2K1","0","0","0"
"133","MAP3K1=MAP2K4","LPS","MKO3","0","0","0"
"134","MAP3K1=MAP2K4","LPS","STAT5","0","0","0"
"135","MAP3K1=MAP2K4","EGCG","HSPB1","0","0","0"
"136","MAP3K1=MAP2K4","EGCG","AKT1","0","0","0"
"137","MAP3K1=MAP2K4","EGCG","MK12","0","0","0"
"138","MAP3K1=MAP2K4","EGCG","GSK3A","0","0","0"
"139","MAP3K1=MAP2K4","EGCG","MP2K1","0","0","0"
"140","MAP3K1=MAP2K4","EGCG","MKO3","0","0","0"
"141","MAP3K1=MAP2K4","EGCG","STAT5","0","0","0"
"142","MAP3K1=MAP2K4","POLYIC","HSPB1","0","0","0"
"143","MAP3K1=MAP2K4","POLYIC","AKT1","0","0","0"
"144","MAP3K1=MAP2K4","POLYIC","MK12","0","0","0"
"145","MAP3K1=MAP2K4","POLYIC","GSK3A","0","0","0"
"146","MAP3K1=MAP2K4","POLYIC","MP2K1","0","0","0"
"147","MAP3K1=MAP2K4","POLYIC","MKO3","0","0","0"
"148","MAP3K1=MAP2K4","POLYIC","STAT5","0","0","0"
"149","MAP3K1=MAP2K4","CONA","HSPB1","0","0","0"
"150","MAP3K1=MAP2K4","CONA","AKT1","0","0","0"
"151","MAP3K1=MAP2K4","CONA","MK12","0","0","0"
"152","MAP3K1=MAP2K4","CONA","GSK3A","0","0","0"
"153","MAP3K1=MAP2K4","CONA","MP2K1","0","0","0"
"154","MAP3K1=MAP2K4","CONA","MKO3","0","0","0"
"155","MAP3K1=MAP2K4","CONA","STAT5","0","0","0"
"156","MAP3K1=MAP2K4","TNFA","HSPB1","0","0","0"
"157","MAP3K1=MAP2K4","TNFA","AKT1","0","0","0"
"158","MAP3K1=MAP2K4","TNFA","MK12","0","0","0"
"159","MAP3K1=MAP2K4","TNFA","GSK3A","0","0","0"
"160","MAP3K1=MAP2K4","TNFA","MP2K1","0","0","0"
"161","MAP3K1=MAP2K4","TNFA","MKO3","0","0","0"
"162","MAP3K1=MAP2K4","TNFA","STAT5","0","0","0"
"163","RAC1=MAP3K1","CONA","HSPB1","-1","1","1"
"164","RAC1=MAP3K1","CONA","AKT1","-1","1","1"
"165","RAC1=MAP3K1","CONA","MK12","-1","1","1"
"166","RAC1=MAP3K1","CONA","GSK3A","-1","1","1"
"167","RAC1=MAP3K1","CONA","MP2K1","-1","1","1"
"168","RAC1=MAP3K1","CONA","MKO3","-1","1","1"
"169","RAC1=MAP3K1","CONA","STAT5","-1","1","1"
"170","ZAP70=GRB2","ANTICD3","HSPB1","-1","0","0"
"171","ZAP70=GRB2","ANTICD3","AKT1","-1","0","0"
"172","ZAP70=GRB2","ANTICD3","MK12","-1","0","0"
"173","ZAP70=GRB2","ANTICD3","GSK3A","-1","0","0"
"174","ZAP70=GRB2","ANTICD3","MP2K1","-1","0","0"
"175","ZAP70=GRB2","ANTICD3","MKO3","-1","0","0"
"176","ZAP70=GRB2","ANTICD3","STAT5","-1","0","0"
"177","ZAP70=GRB2","EGCG","HSPB1","-1","0","0"
"178","ZAP70=GRB2","EGCG","AKT1","-1","0","0"
"179","ZAP70=GRB2","EGCG","MK12","-1","0","0"
"180","ZAP70=GRB2","EGCG","GSK3A","-1","0","0"
"181","ZAP70=GRB2","EGCG","MP2K1","-1","0","0"
"182","ZAP70=GRB2","EGCG","MKO3","-1","0","0"
"183","ZAP70=GRB2","EGCG","STAT5","-1","0","0"
"184","NACL=MK12","NACL","HSPB1","0","0","0"
"185","NACL=MK12","NACL","AKT1","0","0","0"
"186","NACL=MK12","NACL","MK12","0","0","0"
"187","NACL=MK12","NACL","GSK3A","0","0","0"
"188","NACL=MK12","NACL","MP2K1","0","0","0"
"189","NACL=MK12","NACL","MKO3","0","0","0"
"190","NACL=MK12","NACL","STAT5","0","0","0"
"191","BDNF=GRB2","BDNF","HSPB1","-1","0","0"
"192","BDNF=GRB2","BDNF","AKT1","-1","0","0"
"193","BDNF=GRB2","BDNF","MK12","-1","0","0"
"194","BDNF=GRB2","BDNF","GSK3A","-1","0","0"
"195","BDNF=GRB2","BDNF","MP2K1","-1","0","0"
"196","BDNF=GRB2","BDNF","MKO3","-1","0","0"
"197","BDNF=GRB2","BDNF","STAT5","-1","0","0"
"198","ANTICD3=TCRP","ANTICD3","HSPB1","0","1","1"
"199","ANTICD3=TCRP","ANTICD3","AKT1","0","1","1"
"200","ANTICD3=TCRP","ANTICD3","MK12","0","1","1"
"201","ANTICD3=TCRP","ANTICD3","GSK3A","0","1","1"
"202","ANTICD3=TCRP","ANTICD3","MP2K1","0","1","1"
"203","ANTICD3=TCRP","ANTICD3","MKO3","0","1","1"
"204","ANTICD3=TCRP","ANTICD3","STAT5","0","1","1"
